Date;Asset;Open;High;Low;Close; Volume ;Decision;OpenInterest
03/10/2011;ICFFUT;961,37;961,37;937,31;945,06; R$86.589.399,56 ;Buy;4944
30/09/2011;ICFFUT;978,14;984,32;960,73;973,71; R$76.699.316,07 ;Sell;4970
29/09/2011;ICFFUT;981,31;987,64;968,65;982,58; R$40.783.100,00 ;Sell;5022
28/09/2011;ICFFUT;1016,76;1024,04;978,14;978,14; R$87.488.048,70 ;Sell;4903
27/09/2011;ICFFUT;1012,96;1029,58;1012,96;1015,34; R$106.220.629,90 ;Sell;4975
26/09/2011;ICFFUT;985,74;1002,99;979,25;992,23; R$84.140.788,94 ;Sell;5135
23/09/2011;ICFFUT;997,14;1005,05;968,65;972,29; R$110.849.003,49 ;Sell;5179
22/09/2011;ICFFUT;1055,54;1056,65;981,31;989,86; R$139.842.949,56 ;Sell;5516
21/09/2011;ICFFUT;1092,59;1092,59;1055,22;1056,17; R$597.127,55 ;Sell;195
20/09/2011;ICFFUT;1102,18;1102,18;1091;1091; R$9.416.915,72 ;Sell;99
19/09/2011;ICFFUT;1089,4;1102,18;1086,2;1102,18; R$469.322,35 ;Sell;149
16/09/2011;ICFFUT;1091;1091;1073,42;1073,42; R$524.628,00 ;Sell;219
15/09/2011;ICFFUT;1121,51;1121,51;1114,96;1114,96; R$361.204,79 ;Sell;358
14/09/2011;ICFFUT;1124,54;1124,54;1122,94;1122,94; R$2.817.368,05 ;Sell;359
13/09/2011;ICFFUT;1129,97;1145,31;1124,86;1124,86; R$6.277.038,77 ;Sell;490
12/09/2011;ICFFUT;1121,35;1146,9;1121,35;1130,93; R$3.890.611,14 ;Sell;525
09/09/2011;ICFFUT;1177,25;1177,25;1118,15;1118,15; R$13.043.320,29 ;Sell;501
08/09/2011;ICFFUT;1161,28;1178,85;1160,32;1173,42; R$5.584.170,90 ;Sell;522
06/09/2011;ICFFUT;1167,67;1167,67;1146,9;1161,28; R$2.269.504,35 ;Sell;663
05/09/2011;ICFFUT;1178,85;1178,85;1166,71;1170,22; R$3.689.578,99 ;Sell;1016
02/09/2011;ICFFUT;1191,63;1191,63;1178,85;1186,04; R$6.781.844,16 ;Sell;1575
01/09/2011;ICFFUT;1197,86;1197,86;1179,81;1192,27; R$4.962.608,37 ;Sell;1566
31/08/2011;ICFFUT;1202,81;1207,6;1198,02;1201,85; R$28.656.884,36 ;Sell;1898
30/08/2011;ICFFUT;1178,85;1206,01;1167,67;1206,01; R$99.108.983,20 ;Buy;2963
29/08/2011;ICFFUT;1162,88;1178,85;1160,32;1175,66; R$13.960.101,44 ;Buy;3212
26/08/2011;ICFFUT;1146,9;1162,08;1140,83;1161,12; R$14.567.069,70 ;Buy;3323
25/08/2011;ICFFUT;1141,63;1156,49;1135,72;1146,9; R$19.976.836,34 ;Buy;3505
24/08/2011;ICFFUT;1134,12;1152,65;1124,86;1143,39; R$18.387.945,20 ;Buy;3714
23/08/2011;ICFFUT;1113,68;1133,65;1113,04;1130,93; R$23.043.641,94 ;Buy;4022
22/08/2011;ICFFUT;1111,44;1130,93;1106,97;1113,36; R$22.728.128,00 ;Buy;4199
19/08/2011;ICFFUT;1098,98;1115,75;1096,59;1113,36; R$88.916.826,30 ;Buy;5492
18/08/2011;ICFFUT;1083,01;1102,18;1065,92;1099,3; R$71.356.538,88 ;Buy;5695
17/08/2011;ICFFUT;1039,88;1084,61;1039,88;1081,41; R$137.067.025,47 ;Buy;6164
16/08/2011;ICFFUT;1022,95;1040,68;1011,61;1040,68; R$141.370.972,65 ;Buy;6908
15/08/2011;ICFFUT;1006,34;1028,7;1004,58;1023,91; R$129.900.028,19 ;Buy;6294
12/08/2011;ICFFUT;1008,09;1011,29;1000,11;1006,34; R$42.731.461,17 ;Buy;6437
11/08/2011;ICFFUT;992,6;1007,93;979,82;1006,34; R$96.432.783,67 ;Buy;6748
10/08/2011;ICFFUT;988,76;1000,27;978,54;988,76; R$50.780.353,94 ;Buy;6935
09/08/2011;ICFFUT;995,15;1008,89;990,68;993,56; R$59.879.272,53 ;Neutral;7018
08/08/2011;ICFFUT;1017,2;1025,5;987,17;998,19; R$49.157.992,04 ;Neutral;7547
05/08/2011;ICFFUT;1001,54;1031,25;997,39;1018,8; R$106.167.992,12 ;Neutral;7585
04/08/2011;ICFFUT;1027,1;1028,06;993,56;999,95; R$72.387.098,35 ;Neutral;7780
03/08/2011;ICFFUT;1028,7;1033,49;1020,71;1027,1; R$66.043.329,81 ;Neutral;7749
02/08/2011;ICFFUT;1013,52;1033,33;1012,73;1028,54; R$86.680.682,44 ;Neutral;7990
01/08/2011;ICFFUT;1011,45;1020,87;1008,57;1013,52; R$38.133.785,47 ;Neutral;8094
29/07/2011;ICFFUT;1007,93;1015,92;1004,42;1009,85; R$27.154.017,96 ;Neutral;8128
28/07/2011;ICFFUT;1012,73;1015,6;1003,14;1006,66; R$54.967.803,34 ;Neutral;8149
27/07/2011;ICFFUT;1030,78;1031,09;1010,33;1012,89; R$54.906.941,65 ;Neutral;8149
26/07/2011;ICFFUT;1017,36;1031,57;1016,56;1031,57; R$56.358.663,00 ;Neutral;8193
25/07/2011;ICFFUT;1014,64;1019,11;1011,29;1018,48; R$30.667.628,28 ;Neutral;8252
22/07/2011;ICFFUT;1009,53;1020,71;1001,86;1012,89; R$57.825.925,57 ;Neutral;8380
21/07/2011;ICFFUT;1013,68;1022,31;1002,82;1009,05; R$61.629.056,14 ;Neutral;8506
28/06/2011;ICFFUT;1011,13;1011,13;1011,13;1011,13; R$158.403,36 ;Neutral;5
21/06/2011;ICFFUT;977,53;977,53;977,53;977,53; R$152.947,20 ;Neutral;7
10/06/2011;ICFFUT;1046,26;1046,26;1046,26;1046,26; R$1.197.236,15 ;Neutral;27
08/06/2011;ICFFUT;1023,19;1029,46;1023,19;1029,46; R$1.902.016,30 ;Neutral;60
11/05/2011;ICFFUT;1052,37;1052,37;1052,37;1052,37; R$569.842,20 ;Neutral;73
09/05/2011;ICFFUT;1109,94;1109,94;1109,94;1109,94; R$1.022.995,05 ;Neutral;92
06/05/2011;ICFFUT;1133,68;1133,68;1096,59;1096,59; R$2.279.309,15 ;Neutral;102
05/05/2011;ICFFUT;1106,97;1106,97;1106,97;1106,97; R$179.465,22 ;Neutral;104
04/05/2011;ICFFUT;1178,2;1178,2;1171,82;1171,82; R$1.762.260,04 ;Neutral;350
03/05/2011;ICFFUT;1160,54;1178,2;1160,54;1178,2; R$1.241.760,08 ;Buy;396
02/05/2011;ICFFUT;1151,49;1151,49;1151,49;1151,49; R$608.966,00 ;Buy;441
29/04/2011;ICFFUT;1142,59;1154,46;1142,59;1154,46; R$925.444,14 ;Buy;454
28/04/2011;ICFFUT;1154,01;1154,46;1154,01;1154,46; R$2.810.855,01 ;Buy;460
27/04/2011;ICFFUT;1157,43;1157,43;1144,07;1144,07; R$1.585.293,55 ;Buy;486
26/04/2011;ICFFUT;1154,46;1154,46;1148,52;1148,52; R$18.415.041,33 ;Buy;591
25/04/2011;ICFFUT;1146,74;1150,01;1124,78;1124,78; R$6.530.244,00 ;Buy;681
20/04/2011;ICFFUT;1145,55;1145,55;1145,55;1145,55; R$1.093.962,60 ;Buy;681
19/04/2011;ICFFUT;1115,88;1127,75;1115,88;1127,75; R$18.781.179,69 ;Buy;966
18/04/2011;ICFFUT;1115,88;1115,88;1111,43;1112,61; R$4.431.638,35 ;Buy;984
15/04/2011;ICFFUT;1099,55;1117,36;1099,55;1117,36; R$7.040.402,43 ;Buy;986
14/04/2011;ICFFUT;1092,14;1098,07;1092,14;1097,92; R$1.406.693,28 ;Buy;994
13/04/2011;ICFFUT;1080,26;1092,14;1080,26;1092,14; R$5.060.294,66 ;Buy;1027
12/04/2011;ICFFUT;1056,52;1060,97;1054,44;1060,97; R$6.524.646,36 ;Buy;1009
11/04/2011;ICFFUT;1063,94;1063,94;1063,94;1063,94; R$902.444,88 ;Buy;1009
08/04/2011;ICFFUT;1043,32;1046,13;1043,32;1046,13; R$837.352,67 ;Buy;1023
07/04/2011;ICFFUT;1043,17;1043,17;1043,17;1043,17; R$396.829,44 ;Buy;1027
05/04/2011;ICFFUT;994,2;1009,04;994,2;1009,04; R$869.164,51 ;Buy;1056
04/04/2011;ICFFUT;993,61;993,61;993,61;993,61; R$107.973,00 ;Buy;1058
01/04/2011;ICFFUT;1009,04;1009,04;1006,07;1006,07; R$1.548.756,55 ;Sell;1063
31/03/2011;ICFFUT;1020,91;1020,91;1020,91;1020,91; R$785.296,96 ;Sell;1076
30/03/2011;ICFFUT;1009,04;1014,97;1009,04;1014,97; R$563.502,50 ;Sell;1076
29/03/2011;ICFFUT;1009,04;1009,04;1009,04;1009,04; R$56.443,40 ;Sell;1076
28/03/2011;ICFFUT;1020,91;1020,91;1020,91;1020,91; R$684.546,24 ;Sell;1086
25/03/2011;ICFFUT;1034,26;1034,26;1034,26;1034,26; R$866.353,57 ;Sell;1101
24/03/2011;ICFFUT;1026,84;1026,84;1017,94;1017,94; R$686.867,05 ;Sell;1111
23/03/2011;ICFFUT;1036,34;1041,24;1036,34;1041,24; R$1.047.710,32 ;Sell;1125
21/03/2011;ICFFUT;1063,94;1063,94;1063,94;1063,94; R$60.141,60 ;Sell;1
16/03/2011;ICFFUT;1034,09;1040,3;1034,09;1040,3; R$2.690.073,54 ;Sell;111
15/03/2011;ICFFUT;1028,48;1028,48;1019,61;1019,61; R$403.662,14 ;Sell;151
14/03/2011;ICFFUT;1049,16;1049,16;1028,48;1028,48; R$2.494.668,80 ;Sell;204
10/03/2011;ICFFUT;1102,36;1102,36;1093,5;1093,5; R$306.541,79 ;Sell;328
09/03/2011;ICFFUT;1052,12;1108,27;1052,12;1108,27; R$1.672.495,05 ;Sell;354
08/03/2011;ICFFUT;1046,24;1052,12;1046,24;1052,12; R$-   ;Buy;0
07/03/2011;ICFFUT;1040,4;1046,24;1040,4;1046,24; R$-   ;Buy;0
04/03/2011;ICFFUT;1044,78;1046,24;1040,4;1040,4; R$2.589.444,27 ;Buy;482
03/03/2011;ICFFUT;1040,4;1044,78;1037,47;1040,4; R$10.351.211,19 ;Buy;665
02/03/2011;ICFFUT;1030,17;1034,55;1023,15;1034,55; R$878.260,63 ;Buy;853
01/03/2011;ICFFUT;1036,89;1038,94;1031,34;1031,63; R$11.062.814,76 ;Buy;1606
28/02/2011;ICFFUT;1025,78;1040,4;1025,78;1028,71; R$6.925.952,94 ;Buy;1696
25/02/2011;ICFFUT;1024,62;1027,25;1018,19;1019,94; R$10.766.595,82 ;Buy;1938
24/02/2011;ICFFUT;1046,24;1055,89;1022,86;1024,32; R$17.677.772,55 ;Buy;2243
23/02/2011;ICFFUT;1052,53;1057,93;1046,24;1046,24; R$11.068.344,44 ;Buy;2356
22/02/2011;ICFFUT;1040,25;1066,85;1037,77;1056,47; R$40.649.521,80 ;Buy;2461
21/02/2011;ICFFUT;1028,71;1040,4;1028,71;1038,94; R$6.350.925,19 ;Buy;2635
18/02/2011;ICFFUT;1003,87;1032,21;1003,87;1028,71; R$18.625.779,47 ;Buy;2772
17/02/2011;ICFFUT;979,03;1003,87;979,03;1003,87; R$35.401.868,36 ;Buy;2771
16/02/2011;ICFFUT;974,93;984,87;967,63;976,1; R$35.052.965,89 ;Buy;3010
15/02/2011;ICFFUT;979,03;990,72;974,79;974,79; R$69.628.657,17 ;Buy;3477
14/02/2011;ICFFUT;979,32;981,95;970,26;978,88; R$85.354.445,75 ;Buy;3936
11/02/2011;ICFFUT;984,87;984,87;978,88;979,03; R$25.694.416,13 ;Buy;4010
10/02/2011;ICFFUT;979,76;986,92;976,98;985,45; R$50.862.326,41 ;Buy;4149
09/02/2011;ICFFUT;963,1;982,53;963,1;981,07; R$64.491.633,32 ;Buy;4242
08/02/2011;ICFFUT;969,82;972,45;957,4;963,1; R$61.312.180,96 ;Buy;4403
07/02/2011;ICFFUT;972,01;981,95;967,34;970,26; R$42.156.697,03 ;Buy;4518
04/02/2011;ICFFUT;976,1;978,15;962,66;972,01; R$67.673.963,88 ;Buy;4669
03/02/2011;ICFFUT;978,29;985,16;971,72;975,23; R$72.903.200,42 ;Buy;4883
02/02/2011;ICFFUT;983,41;988,09;961,93;978,29; R$110.101.769,44 ;Buy;5290
01/02/2011;ICFFUT;939,57;984,87;938,99;980,49; R$90.633.966,33 ;Buy;5635
31/01/2011;ICFFUT;929,2;951,55;927,88;941,47; R$79.777.709,32 ;Buy;5797
28/01/2011;ICFFUT;904,65;930,07;902,75;929,34; R$124.197.251,93 ;Buy;6382
27/01/2011;ICFFUT;897,2;907,43;894,27;907,13; R$71.804.505,48 ;Buy;6626
26/01/2011;ICFFUT;886,97;902,75;876,74;899,53; R$117.664.375,79 ;Buy;6956
25/01/2011;ICFFUT;885,65;886,97;884,2;886,97; R$-   ;Buy;0
24/01/2011;ICFFUT;885,95;887,11;877,34;885,65; R$56.558.304,03 ;Buy;6893
21/01/2011;ICFFUT;857,93;885,65;857,93;885,65; R$120.366.834,52 ;Buy;7199
20/01/2011;ICFFUT;855,16;859,1;840,42;856,18; R$101.741.335,62 ;Buy;7623
19/01/2011;ICFFUT;864,94;867,85;851,8;855,6; R$97.417.681,44 ;Buy;7957
18/01/2011;ICFFUT;864,35;872,52;860,85;863,77; R$95.491.611,73 ;Buy;8251
17/01/2011;ICFFUT;860,7;865,23;860,7;865,23; R$1.691.329,34 ;Buy;8262
14/01/2011;ICFFUT;868,44;870,77;850,64;860,85; R$106.726.649,81 ;Buy;8697
13/01/2011;ICFFUT;878,36;882,74;868,29;868,73; R$100.836.528,12 ;Buy;9294
12/01/2011;ICFFUT;853,12;886,38;851,51;878,36; R$184.086.105,60 ;Buy;9113
11/01/2011;ICFFUT;840,57;855,01;840,42;852,68; R$108.309.506,25 ;Buy;9041
10/01/2011;ICFFUT;838,96;850,05;836,92;839,26; R$94.093.760,95 ;Buy;9328
07/01/2011;ICFFUT;839,99;850,05;833,27;838,09; R$99.354.852,60 ;Buy;9509
06/01/2011;ICFFUT;841,3;849,03;838,96;841,3; R$89.562.089,96 ;Buy;9528
05/01/2011;ICFFUT;839,69;852,1;826,56;840,42; R$107.440.217,94 ;Buy;9638
04/01/2011;ICFFUT;849,18;857,06;838,23;843,34; R$74.691.781,55 ;Buy;9582
03/01/2011;ICFFUT;843,34;849,47;843,34;849,18; R$4.919.922,93 ;Buy;9567
30/12/2010;ICFFUT;845,97;860,41;840,13;842,76; R$22.101.758,64 ;Buy;9546
29/12/2010;ICFFUT;852,83;857,93;840,42;852,1; R$29.453.244,36 ;Buy;9393
28/12/2010;ICFFUT;847,57;855,01;843,93;854,14; R$25.079.182,63 ;Buy;9333
27/12/2010;ICFFUT;841,88;849,03;827,29;846,26; R$25.811.386,01 ;Buy;9410
23/12/2010;ICFFUT;825,25;840,42;814,45;839,84; R$110.923.160,10 ;Buy;9178
22/12/2010;ICFFUT;833,13;866,54;805,41;824,96; R$141.262.135,81 ;Buy;9256
21/12/2010;ICFFUT;798,11;834;793,73;834; R$144.026.497,44 ;Buy;9247
20/12/2010;ICFFUT;796,61;798,71;796,61;798,11; R$2.055.943,00 ;Buy;121
17/12/2010;ICFFUT;775,65;793,62;769,66;793,62; R$3.855.878,05 ;Buy;112
16/12/2010;ICFFUT;780,14;784,63;771,16;771,16; R$1.768.834,59 ;Buy;160
15/12/2010;ICFFUT;789,87;790,62;778,64;778,64; R$1.867.619,43 ;Buy;205
14/12/2010;ICFFUT;784,63;792,12;784,63;792,12; R$358.560,51 ;Buy;338
13/12/2010;ICFFUT;757,68;772,65;757,68;769,66; R$393.774,71 ;Buy;344
10/12/2010;ICFFUT;739,71;754,69;739,11;740,16; R$5.210.410,46 ;Buy;349
09/12/2010;ICFFUT;748,7;749,3;744,5;744,5; R$634.793,77 ;Buy;398
08/12/2010;ICFFUT;748,7;751,69;737,47;741,36; R$3.340.978,30 ;Buy;525
07/12/2010;ICFFUT;753,19;759,18;745,85;748,7; R$1.898.814,61 ;Buy;544
06/12/2010;ICFFUT;741,21;751,69;736,72;751,69; R$6.163.184,90 ;Buy;843
03/12/2010;ICFFUT;735,97;742,71;735,97;741,21; R$12.414.573,67 ;Buy;1048
02/12/2010;ICFFUT;721,74;732,23;721,74;729,23; R$13.838.117,32 ;Buy;1560
01/12/2010;ICFFUT;719,05;726,24;708,87;721,74; R$25.006.151,51 ;Buy;1987
30/11/2010;ICFFUT;717,55;721,74;711,26;718,15; R$26.906.985,81 ;Buy;2459
29/11/2010;ICFFUT;710,51;717,25;697,79;717,1; R$81.403.713,10 ;Buy;5044
26/11/2010;ICFFUT;726,24;726,24;706,77;709,91; R$70.663.536,73 ;Buy;5128
25/11/2010;ICFFUT;724,74;727,43;714,41;725,94; R$7.939.976,16 ;Buy;5182
24/11/2010;ICFFUT;739,71;747,35;724,74;724,74; R$162.849.421,87 ;Buy;5523
23/11/2010;ICFFUT;728,03;741,21;704,97;741,21; R$145.170.222,78 ;Buy;6423
22/11/2010;ICFFUT;739,71;741,81;726,39;727,13; R$42.994.354,68 ;Buy;6733
19/11/2010;ICFFUT;736,12;739,56;725,94;739,56; R$69.613.733,24 ;Buy;7378
18/11/2010;ICFFUT;709,02;737,47;708,72;736,57; R$88.954.572,93 ;Buy;7810
17/11/2010;ICFFUT;705,13;713,06;693,15;709,62; R$114.742.498,95 ;Buy;8066
16/11/2010;ICFFUT;716,96;724,44;695,25;705,13; R$87.510.554,91 ;Sell;8687
12/11/2010;ICFFUT;738,66;739,56;708,12;715,61; R$140.618.276,79 ;Sell;9654
11/11/2010;ICFFUT;754,23;763,52;733,57;738,81; R$171.302.867,38 ;Sell;8542
10/11/2010;ICFFUT;768,16;772,5;753,04;754,53; R$155.527.229,95 ;Sell;8914
09/11/2010;ICFFUT;736,57;770,4;735,37;769,2; R$154.620.437,17 ;Sell;9242
08/11/2010;ICFFUT;724,74;738,96;724,74;738,07; R$82.587.995,20 ;Buy;9237
05/11/2010;ICFFUT;724,59;730,28;716,51;726,69; R$49.791.419,64 ;Buy;9800
04/11/2010;ICFFUT;694,65;730,58;694,35;721,6; R$139.686.560,50 ;Buy;9598
03/11/2010;ICFFUT;700,79;710,07;680,73;693; R$114.678.306,33 ;Buy;10220
01/11/2010;ICFFUT;716,81;718,15;699,14;700,64; R$96.763.240,87 ;Buy;10749
29/10/2010;ICFFUT;694,05;717,11;691,66;716,81; R$127.752.989,71 ;Buy;10742
28/10/2010;ICFFUT;702,14;708,42;690,01;693,75; R$101.812.963,63 ;Buy;11203
27/10/2010;ICFFUT;711,42;716,36;703,63;703,63; R$85.250.017,90 ;Buy;11135
26/10/2010;ICFFUT;706,78;717,11;700,64;710,82; R$122.087.777,55 ;Buy;11210
25/10/2010;ICFFUT;703,33;718;701,24;706,63; R$106.408.272,06 ;Buy;11036
22/10/2010;ICFFUT;703,03;708,72;694,65;703,63; R$86.399.976,62 ;Buy;11360
21/10/2010;ICFFUT;691,66;714,11;690,16;703,18; R$145.606.185,88 ;Buy;11654
20/10/2010;ICFFUT;667,7;694,65;667,7;689,86; R$141.400.338,57 ;Buy;11377
19/10/2010;ICFFUT;655,43;672,19;652,58;667,7; R$119.931.938,78 ;Buy;11351
18/10/2010;ICFFUT;658,72;664,56;649,74;654,83; R$67.319.349,23 ;Buy;11336
15/10/2010;ICFFUT;662,61;666,06;651,08;657,37; R$52.131.561,97 ;Buy;11476
14/10/2010;ICFFUT;657,22;667,4;654,23;662,01; R$69.049.398,27 ;Buy;11602
13/10/2010;ICFFUT;635,51;668,15;634,77;657,67; R$81.593.226,38 ;Buy;11502
11/10/2010;ICFFUT;643,75;647,34;626,23;636,11; R$31.996.489,59 ;Buy;11485
08/10/2010;ICFFUT;613,96;645,55;611,71;643,75; R$118.519.143,33 ;Buy;11155
07/10/2010;ICFFUT;625,78;633,27;614,11;614,26; R$75.195.294,24 ;Buy;11190
06/10/2010;ICFFUT;625,18;628,78;619,95;625,78; R$51.920.238,24 ;Buy;11167
05/10/2010;ICFFUT;613,96;625,78;606,47;625,78; R$89.301.175,62 ;Buy;11323
04/10/2010;ICFFUT;643,75;643,9;609,91;613,81; R$131.738.365,39 ;Buy;12392
01/10/2010;ICFFUT;648,24;659,32;642,85;644,95; R$93.368.324,20 ;Sell;12372
30/09/2010;ICFFUT;660,97;668,6;642,25;646,74; R$152.937.921,75 ;Sell;13136
29/09/2010;ICFFUT;668,3;670,7;654,23;660,52; R$109.973.705,66 ;Sell;13059
28/09/2010;ICFFUT;650,64;675,19;646,89;669,95; R$115.136.874,63 ;Sell;13121
27/09/2010;ICFFUT;638,06;651,23;637,76;650,64; R$61.210.490,98 ;Sell;13012
24/09/2010;ICFFUT;649,29;653,78;634,77;640,75; R$56.546.159,59 ;Sell;12872
23/09/2010;ICFFUT;643,3;649,74;630,27;645,84; R$47.054.918,46 ;Sell;12905
22/09/2010;ICFFUT;652,13;660,22;638,51;642,1; R$89.657.519,39 ;Sell;12978
21/09/2010;ICFFUT;657,02;657,02;650,93;650,93; R$743.604,13 ;Sell;230
20/09/2010;ICFFUT;675,27;675,27;655,5;657,02; R$1.014.926,35 ;Sell;489
17/09/2010;ICFFUT;687,44;687,44;684,85;687,44; R$1.745.644,08 ;Sell;713
16/09/2010;ICFFUT;698,08;705,69;693,52;704,17; R$2.383.817,90 ;Sell;846
15/09/2010;ICFFUT;684,39;702,64;684,39;702,64; R$3.525.893,19 ;Sell;1129
14/09/2010;ICFFUT;693,52;702,64;693,52;702,64; R$4.849.260,22 ;Sell;1187
13/09/2010;ICFFUT;695,34;698,08;692;693,52; R$8.461.046,92 ;Sell;1331
10/09/2010;ICFFUT;698,08;704,17;698,08;698,08; R$2.176.338,52 ;Sell;1528
09/09/2010;ICFFUT;705,99;708,73;698,08;698,08; R$2.633.636,77 ;Sell;1629
08/09/2010;ICFFUT;702,34;713,14;701,12;711,77; R$6.122.639,80 ;Sell;1875
06/09/2010;ICFFUT;705,69;705,69;701,12;702,34; R$1.519.610,63 ;Neutral;2223
03/09/2010;ICFFUT;704,17;704,17;699,6;704,17; R$2.319.116,62 ;Neutral;2313
02/09/2010;ICFFUT;698,08;705,69;698,08;702,64; R$4.716.585,98 ;Neutral;2483
01/09/2010;ICFFUT;688,96;699,6;685,91;698,69; R$8.813.812,51 ;Neutral;2650
31/08/2010;ICFFUT;699,6;700,21;686,83;687,44; R$6.290.714,43 ;Neutral;2720
30/08/2010;ICFFUT;693,52;705,69;692;702,19; R$8.798.044,05 ;Neutral;2954
27/08/2010;ICFFUT;660,06;698,08;659,15;698,08; R$15.726.531,08 ;Buy;3030
26/08/2010;ICFFUT;640,29;656,41;640,29;656,41; R$30.590.857,51 ;Buy;3919
25/08/2010;ICFFUT;637,09;642,27;626,14;641,81; R$123.190.185,77 ;Buy;6962
24/08/2010;ICFFUT;678,31;681,96;635,73;635,88; R$58.964.640,36 ;Sell;7434
23/08/2010;ICFFUT;684,39;686,83;677,4;679,22; R$22.244.510,76 ;Sell;7387
20/08/2010;ICFFUT;659,15;684,39;657,02;684,39; R$17.702.034,47 ;Sell;7662
19/08/2010;ICFFUT;657,02;662,65;655,5;662,19; R$13.403.518,43 ;Buy;7775
18/08/2010;ICFFUT;657,02;661,58;654,28;656,11; R$21.277.194,60 ;Buy;7878
17/08/2010;ICFFUT;650,93;663,1;649,41;657,17; R$53.185.718,74 ;Buy;8868
16/08/2010;ICFFUT;634,36;652,15;628,12;652,15; R$14.815.822,21 ;Buy;9002
13/08/2010;ICFFUT;636,94;648,5;631,77;635,73; R$48.550.631,28 ;Buy;9521
12/08/2010;ICFFUT;614,43;638,77;614,13;637,25; R$34.724.796,73 ;Buy;9629
11/08/2010;ICFFUT;612,61;617,48;608,35;615,95; R$25.759.906,94 ;Buy;9652
10/08/2010;ICFFUT;612,76;617,78;602,27;611,7; R$33.884.397,88 ;Buy;9754
09/08/2010;ICFFUT;606,22;613,83;599,23;611,7; R$48.912.633,39 ;Buy;9949
06/08/2010;ICFFUT;617,78;619;599,23;606,07; R$52.257.440,69 ;Buy;10287
05/08/2010;ICFFUT;612,91;620,52;609,26;616,87; R$173.857.287,62 ;Sell;13361
04/08/2010;ICFFUT;605,61;619;605,16;612,91; R$60.818.300,73 ;Sell;13514
03/08/2010;ICFFUT;623,56;626,6;596,79;605,31; R$151.465.274,66 ;Sell;14740
02/08/2010;ICFFUT;635,57;654,74;621,43;622,04; R$74.577.923,42 ;Sell;15349
30/07/2010;ICFFUT;620,52;644,24;620,21;635,12; R$97.819.552,21 ;Sell;16207
29/07/2010;ICFFUT;598,31;627,82;594,97;623,1; R$104.550.821,30 ;Buy;16414
28/07/2010;ICFFUT;587,06;601,2;586,91;597,7; R$54.561.891,86 ;Buy;16149
27/07/2010;ICFFUT;595,12;596,64;585,84;587,67; R$49.197.361,42 ;Buy;16083
26/07/2010;ICFFUT;594,21;598,46;591,62;595,42; R$36.640.121,46 ;Buy;16220
23/07/2010;ICFFUT;577,78;597,7;575,5;593,45; R$101.394.530,55 ;Buy;16254
22/07/2010;ICFFUT;566,07;578,85;566,07;578,39; R$91.901.243,11 ;Buy;16283
30/06/2010;ICFFUT;566,98;566,98;566,98;566,98; R$403.701,84 ;Buy;14
15/06/2010;ICFFUT;524,31;548,69;524,31;548,69; R$189.861,00 ;Buy;23
14/06/2010;ICFFUT;518,21;518,21;518,21;518,21; R$308.346,00 ;Buy;24
11/06/2010;ICFFUT;527,35;527,35;527,35;527,35; R$375.361,56 ;Buy;12
12/05/2010;ICFFUT;495,04;495,04;495,04;495,04; R$937.901,90 ;Buy;2
05/05/2010;ICFFUT;500,58;509,6;500,58;501,74; R$671.989,99 ;Buy;84
04/05/2010;ICFFUT;515,43;515,43;515,43;515,43; R$35.400,00 ;Buy;86
30/04/2010;ICFFUT;513,1;514,26;513,1;514,26; R$229.380,00 ;Buy;309
29/04/2010;ICFFUT;510,62;510,77;510,62;510,77; R$210.450,00 ;Buy;320
27/04/2010;ICFFUT;503,78;509,6;503,78;509,6; R$1.898.915,04 ;Buy;325
26/04/2010;ICFFUT;509,31;513,68;509,31;510,77; R$2.137.450,00 ;Buy;549
23/04/2010;ICFFUT;506,55;510,89;506,55;507,27; R$1.646.400,00 ;Buy;645
22/04/2010;ICFFUT;492,36;492,36;492,36;492,36; R$17.000,00 ;Buy;665
20/04/2010;ICFFUT;483,67;483,67;483,67;483,67; R$1.870.400,00 ;Buy;719
19/04/2010;ICFFUT;478,6;478,6;478,6;478,6; R$33.050,00 ;Buy;713
16/04/2010;ICFFUT;478,6;478,6;476,14;476,14; R$1.200.970,02 ;Buy;723
15/04/2010;ICFFUT;476,72;479,32;476,43;479,32; R$279.760,01 ;Sell;738
14/04/2010;ICFFUT;482,94;482,94;482,22;482,22; R$1.932.459,96 ;Sell;873
13/04/2010;ICFFUT;480,77;482,66;476,57;482,22; R$2.600.801,85 ;Sell;1113
12/04/2010;ICFFUT;480,92;480,92;480,92;480,92; R$33.200,00 ;Sell;1647
09/04/2010;ICFFUT;482,22;483,24;480,92;483,09; R$466.245,02 ;Sell;1851
08/04/2010;ICFFUT;493,95;493,95;484,97;484,97; R$8.633.946,92 ;Sell;2066
07/04/2010;ICFFUT;495,84;498,16;493,09;493,38; R$9.860.413,82 ;Sell;2352
06/04/2010;ICFFUT;498,16;498,88;496,13;496,13; R$120.932,79 ;Sell;2353
05/04/2010;ICFFUT;492,65;501,2;491,06;498,16; R$242.799,54 ;Sell;2351
31/03/2010;ICFFUT;489,32;489,9;486,71;487; R$544.667,95 ;Buy;2358
30/03/2010;ICFFUT;492,51;492,51;492,51;492,51; R$30.685,00 ;Buy;2362
29/03/2010;ICFFUT;490,19;495,4;489,61;492,51; R$310.371,84 ;Buy;2362
26/03/2010;ICFFUT;490,19;494,24;486,71;490,33; R$5.708.613,22 ;Buy;2461
